row_id,row_number,description,title,brand,model,category,condition,sku,upc,quantity,retail_value,notes,base_cost,ideal_price
485,485,"Ahaloye Modern Bamboo Woven Pendant Light, 2 Pack 7.8"" Dome Coastal Bamboo Wicker Dome Pendant Lighting Fixture for Kitchen Dining Room Living Room Foyer",,Ahaloye,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,116.83,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6FMBJ1HX,7.24,14.48
486,486,"CRE8TIVE Large Size 36""x354"" Beige Gold Marble Contact Paper Peel and Stick Liquid Marble Wallpaper for Bathroom Living Room Cabinet Vinyl Wrap Waterproof Countertop Contact Paper for Walls Furniture",,CRE8TIVE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,116.58,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69849 | LPN: LPNNA6K6Y3PN4,7.23,14.46
487,487,"CHDITB Forest Wildlife Animals Kids Room Wallpaper (161”x109”, No Peel&Stick), Squirrel Fox Bear Deer Rabbit Wall Mural Decor, Cute Woodland Nature Safari Wall Decal Art for Boys Room Playroom",,CHDITB,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,116.47,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69849 | LPN: LPNNA6MH149P6,7.22,14.44
488,488,"Convex Traffic Mirror - 32"" Outdoor Driveway & Security Parabolic Safety Mirror, Acrylic Blind Spot Miror for Garage Retail Stores, Warehouses and High-Traffic Areas, Red",,Vathery,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,115.74,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69729 | LPN: LPNNK5TR3XTRR,7.18,14.36
489,489,"3.0 Cubic Feet Fireproof Safe Box with Key Lock, Hidden Steel Security Box with Removable Shelf for Cash, Documents and Passports, Personal Safes for Home/Office, 12.2""D x 13.78""W x 19.68""H",,Psisuvry,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,114.84,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA6YTT65HQ,7.12,14.24
490,490,"ocioc Ceiling Fans with Lights, 52 inch White Ceiling Fan with Light and Remote Control, 3CCT, Quiet DC Motor, 5 Blades Modern Ceiling Fan for Living Room Indoor/Covered Outdoor",,ocioc,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,111.12,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69669 | LPN: LPNNA66G58KM2,6.89,13.78
491,491,Finktonglan Modern Crystal Chandeliers 19.6 inch Round Ceiling Light Fixtures Stainless Steel Flush Mount Chandelier Ceiling Lights for Bedroom Foyer Hallway Dining Room GU 10 Bulb,,Finktonglan,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,110.51,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6CPS53PX,6.85,13.70
492,492,"20'' Boho Rattan Ceiling Fan with Light, Coastal Caged Ceiling Fans with Lights and Remote Control, Enclosed Hidden Flush Mount with Reversible 6 Speeds for Living Room Bedroom Nursery",,Boho Caged,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,110.50,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69856 | LPN: LPNNA6P3R6Q5R,6.85,13.70
493,493,"KOKAiZeeKi 11"" Blue Hammered Glass Pendant Light - Brushed Nickel Finish Industrial Ceiling Fixture with Blown Glass for Kitchen Island Dining Room Hallway Living Room",,KOKAiZeeKi,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,110.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6CJPRWFC,6.85,13.70
494,494,"25"" Space Heaters For Indoor Use Large Room, Electric Heaters For Indoor Use with Thermostat, Oscillating Room Heaters with Timer, Remote Control, Overheat Protection Tower Heater for Bedroom (Beige)",,AIRMATE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,110.47,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69399 | LPN: LPNNA6JG5HJ5S,6.85,13.70
495,495,"KELIDEN Black Vanity Light 31.5"" Long 24W LED Bathroom Light Bar with 5CCT Adjustable Modern Bathroom Vanity Light Fixture for Mirror, Powder Room, Bedroom, Apartment, Hotel",,KELIDEN,,BUILDING_AND_HARDWARE,USED_GOOD,,716841213263,1,109.38,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69849 | LPN: LPNNA6GTXK1XL,6.78,13.56
496,496,"4 Foot Lawn Vacuum Hose, 8'' Diameter Lawn Vac Hose Compatible with DR Agri Fab Trac Vac Cyclone, Leaf Vac Hose, Fits Most Brands Lawn Leaf Vac Grass Catcher Bagger, with 2 Clamps",,HQPASFY,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,109.19,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68861 | LPN: LPNNA6Q5B62MG,6.77,13.54
497,497,"24 Pack L18 x H 12"" Black Heavy Duty Shelf Brackets with Screws Metal Shelf Brackets Shelf Support Angle Brackets for Shelves L Brackets Heavy Duty Floating Shelf",,MHMYDZ,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,109.14,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69856 | LPN: LPNNA6BQZ8QX1,6.77,13.54
498,498,"HVAC Premium 26 x 18 Duct Opening Steel Return Air Filter Grille, for 1-inch Filter, Removable Door, Flat Stamped HVAC Vent Cover Grille, Outer Dimensions 28.5 x 20.5",,HVAC Premium,,BUILDING_AND_HARDWARE,USED_GOOD,,810116313341,1,107.34,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69644 | LPN: LPNNA6WDQMKL8,6.66,13.32
499,499,22818466 Front Left Driver Side Armrest Repair Kit Fit for Chevy Silverado 1500 2500HD 3500HD 2010-2014 For GMC Sierra 1500 2500 HD 3500 HD 2010-2014 Door Panel with Release Handle Below Armrest -Gray,,RHAOCZIYAUTO,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,106.78,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6BW1H8B2,6.62,13.24
500,500,XL Oval Ice Bath Tub for Athletes with Cover by Brisk Bear - Extra Large Cold Plunge Tub for Recovery - Ice Bath Plunge Pool with Digital Timer - Cold Plunge to Soothe Muscles - Black Ice Tub,,Brisk Bear,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA6LNJMP2M,6.45,12.90
501,501,"4PK Support Pole,Steel Telescopic Quick Adjustable 3rd Hand Support System, Support Rod, Supports up to 154 lbs Construction Rods for Cabinet Jacks Cargo Bars Drywalls Extends from 50 Inch to 118 Inch",,ACEBINTE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA6WRBNYFB,6.45,12.90
502,502,"FVZZIN Walkers for Seniors, Foldable Rollator Walker with Seat, 8"" Big Wheels, Lightweight Rollator Walker with Ergonomic Backrest, Adjustable Handles and Seat Height, 310 Lbs Weight Capacity, Red",,FVZZIN,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69739 | LPN: LPNNA62HHT6WS,6.45,12.90
503,503,"4PK Support Pole,Steel Telescopic Quick Adjustable 3rd Hand Support System, Support Rod, Supports up to 154 lbs Construction Rods for Cabinet Jacks Cargo Bars Drywalls Extends from 50 Inch to 118 Inch",,ACEBINTE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69739 | LPN: LPNNA66MC9SSY,6.45,12.90
504,504,"Pneumatic Casters 10 Inch 4-Pack, 2 Swivel & 2 Rigid, Heavy Duty Casters 1200 LBS Capacity, Rubber Wheel for Workbench, Cart, Trolley,Wagon and Shelves",,Wbuosz,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,762744428976,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69661 | LPN: LPNNA6SV9GL4J,6.45,12.90
505,505,"Wmjurel Vintage Peony Buds and Leaves Floral Seamless Pattern Wallpaper for Bedroom, Living Room, Bathroom Wall Backgrounds(Non-self-Adhesive)",,Wmjurel,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA6Z558D5D,6.45,12.90
506,506,Bagood 10 Inch Globe Pendant Light Contemporary Globe Pendant Lights Black Mid Century Pendant Light Adjustable Hanging Light Fixture Matte Black Finished with Milk Glass Lampshade for Kitchen Island,,Bagood,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69699 | LPN: LPNNK5FXMSC79,6.45,12.90
507,507,Depuley 52-Inch Ceiling Fan with Light: Black 3 Blade Outdoor Fans for Patios - Dimmable Indoor Fan with Remote Control Living Room Fandelier Ceiling Fans Ultra Quiet DC Motor Reversible 6 Speed Timer,,Depuley,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68867 | LPN: LPNNA6Z5BC71M,6.45,12.90
508,508,Kazai. Wall-Mounted Coat Rack 'Toke' - Modern Design Coat Rack with Hidden Wall Hooks - Solid Wood Veneer Panel Coat Hanger - Oak,,Kazai.,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.94,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA6BW4QCWW,6.45,12.90
509,509,"CATINER Glass Pendant Light Brushed Nickel 11-inch Hammered Pendant Lighting for Kitchen Island, Kitchen Sink, Hallway, Living Room",,CATINER,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,102.82,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69856 | LPN: LPNNA6X4K1S84,6.38,12.76
510,510,"LazBlinds No-Drill Cordless Roman Shade - Light Filtering Natural Wood, Easy Install Bamboo Blind for Windows 46.5"" W x 48"" H, Malay Oak",,LazBlinds,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,102.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6QPR183W,6.37,12.74
511,511,Pangda DIY Peel and Stick Wall Moulding Kit Flat Wall Molding Kit Pre Made Accent Wainscoting Panel for Home TV Wall Interior Decor,,Pangda,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,102.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68867 | LPN: LPNNK5SJKR67K,6.37,12.74
512,512,"Aünsffer Raised Toilet Seat Bidet 2.91in, Elongated Bidet Toilet Seat, 3 Wash Mode, Soft Close & Quick Release, no Electric, Adjustable Anti-Slip Pad, Home/Commercial Use for Senior, 18.5inch, White",,Aünsffer,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,102.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69739 | LPN: LPNNA6TTQB29P,6.36,12.72
513,513,"Joydeco No Drill Zebra Blinds for Windows, Cordless Day & Night Dual Sheer Roller Shades, Easy Installation, Free-Stop Lift System, Light Filtering Privacy Blinds for Home(White,47"" W x 75"" H)",,Joydeco,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,99.44,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69519 | LPN: LPNNA6XJP99PC,6.17,12.34
514,514,"SDNBHT Industrial Stair Railing Metal Hand Rails for Indoor Stairs Wall Mount Staircase Handrails 1.25"" Pipe Stair Handrail for Steps Black Aluminum Stairway Railing for Outdoor & Indoor Stairs 12ft",,SDNBHT,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,97.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6HHHJJ2T,6.05,12.10
515,515,"AIKVSXER 20"" Flush Mount Ceiling Fan with Light, 6 Speeds, 3000-6500K Dimmable LED, App & Remote Control, Quiet DC Motor for Bedroom, Living Room, Modern Ceiling Fans with Lights-White",,AIKVSXER,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,93.85,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69742 | LPN: LPNNA6FMBM4PP,5.82,11.64
516,516,"Toilet Grab Bar 30.3 Inch, YuanDe Flip Up Grab Bar with Paper Holder,Matte Black Anti-Slip Safety Bars for Toilet, Stainless Steel Knurled Toilet Handles for Seniors Disabled Elderly Pregnant",,YuanDe,,BUILDING_AND_HARDWARE,USED_GOOD,,717024340882,1,93.59,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69644 | LPN: LPNNA6R7NYWJQ,5.80,11.60
517,517,"Gewiny Outdoor Floor Lamp Solar Powered Outdoor Lamps for Patio Waterproof,Rechargeable Indoor Cordless Floor Lamp with Light Sensor,Dimmable Warm White+RGB LED Outdoor Lamp for Lawn,Pool,Garden.",,Gewiny,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,93.33,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69724 | LPN: LPNNA6MHDFPZ9,5.79,11.58
518,518,"Land Guard Galvanized Raised Garden Bed 2Pcs, Planter Raised Garden Beds Outdoor, Round Clearance Raised Garden Beds for Gardening Vegetables 4x4x1ft……",,Land Guard,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,90.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69669 | LPN: LPNNA65TQXVWQ,5.64,11.28
519,519,"STERREN Ceiling Fans with Lights,20"" Low Profile Ceiling Fan with Remote Control, Modern Flush Mount Ceiling Fan,White Fan Light for Bedroom, Living Room,Kitchen,Small LED Ceiling Light Fixture",,STERREN,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,90.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6QCD56J7,5.64,11.28
520,520,"Incubators for Hatching Eggs, 24 Egg Incubator, Automatic Egg Turner with Humidity Control & Digital Temperature, Hatch Day, Auto Water Refill, 360°Viewing for Chicken, Duck, Quail, Duck, Goose",,Yofidra,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,90.14,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69399 | LPN: LPNNA63SMF26R,5.59,11.18
521,521,"Doing-X No Drill Blackout Roman Shades for Indoor Windows,Cordless Roman Blinds,Linen No Tools Window Shades,Easy to Install Window Blinds for Home Bedroom,Blackout-Linen Beige 35"" W x 72"" H",,Doing-X,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,89.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69729 | LPN: LPNNK5XFVR2DP,5.56,11.12
522,522,"4500 Pcs Tile Leveling System Clips 1/32"" (1.0mm) for Ceramic Tile and Stone Installation - DIY Tile Leveler Spacers Kit for Perfect Alignment(4500, 1/32)",,HRGGN,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,89.57,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69745 | LPN: LPNNA63PVG148,5.55,11.10
523,523,"Baocuz 4-Light Vanity Lights for Bathroom, Modern Black Bathroom Light Fixtures Over Mirror, 23.6 inch Bathroom Wall Sconces for Hallway, Bedroom, Living Room with Clear Glass Shade",,Baocuz,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,88.39,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA68CKK8LK,5.48,10.96
524,524,"SMUVSMU Cardboard Attic Baffles 25""x24"" 50 Pcs Attic Baffles Corrugated Cardboard- Bundle Rafter Vents,Chute Baffles",,SMUVSMU,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,88.39,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69638 | LPN: LPNNA6ZHDCWF7,5.48,10.96
525,525,"SEEUNANA No Drill No Tools Top Down Bottom Up Cellular Shades, 36"" W x 64"" H Blackout Easy Install Cordless Honeycomb Blinds, Noise Reduce & Thermal Insulation Blinds for Home Office White",,SEEUNANA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,99.02,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA6TPVMLLK,6.14,12.28
526,526,"ThyFenno Dimmable Battery Operated Wall Sconce Set of 2, Rechargeable Wall Mount Light No Wiring, Easy Install Wireless Wall Lamp for Living Room Bedroom Hallway Farmhouse Indoor, Bulb Included",,ThyFenno,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,98.80,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69648 | LPN: LPNNA6PWCX61D,6.13,12.26
527,527,"Lightania 18 Inch Flush Mount Ceiling Light, Modern Black LED Ceiling Light Fixture, 35W 3500LM 2700-6500K Adjustable, Dimmable Ceiling Lights for Bedroom, Kitchen, Hallway, Bathroom, ETL Listed",,Lightania,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,98.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA6HV7PGGP,6.13,12.26
528,528,"SODSEA 42 Inch Ceiling Fans with Lights, Outdoor Ceiling Fan with Reversible Motor, Dimmable, 3-Colors Temperature, 3 ABS Blades, Smart Ceiling Fan with Light and Remote for Living Room/Bedroom, Black",,SODSEA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,98.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69739 | LPN: LPNNA6R3NVRTF,6.13,12.26
529,529,"Art3d 36-Pack 54 Sq.ft Peel and Stick Floor Tiles Vinyl Plank Flooring Wood Look, Adhesive and Waterproof Tile Sticker for Bedroom, Living Room, Kitchen, RV in Old Wood",,Art3d,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,97.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69699 | LPN: LPNNA6GHCN4KM,6.05,12.10
530,530,"TETOTE 14 x 18 Medicine Cabinet with Tempered Beveled Mirror White Bathroom Mirror with Storage Aluminum Cabinet DTC Hinges, Stepless Adjustable Shelves, Recessed/Surface-Mounted",,TETOTE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,97.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69745 | LPN: LPNNA628J8DHQ,6.05,12.10
531,531,"KENES Matte Black Pull Out Bathroom Faucet, 8 Inch 2 Handle Widespread Bathroom Faucet 3 Hole with Pull Down Sprayer, Bathroom Sink Faucet with Pop Up Drain & Supply Lines LJ-9058A-2",,KENES,,BUILDING_AND_HARDWARE,USED_GOOD,,734914732268,1,95.02,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA6CM12BMJ,5.89,11.78
532,532,"Xisakaca Cloud Pendant Hanging Light Fixture, Modern Fluffy Ceiling Lighting Chandelier, White Lamp Shade Lampshade for Children Girls Kids Living Room (50cmx25cm)",,Xisakaca,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,93.59,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69661 | LPN: LPNNA6QJKFMNS,5.80,11.60
533,533,"Doing-X No Drill Blackout Roman Shades for Indoor Windows,Cordless Roman Blinds,Linen No Tools Window Shades,Easy to Install Window Blinds for Home Bedroom,Blackout-Oatmeal Grey,30"" W x 64"" H",,Doing-X,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,92.29,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69644 | LPN: LPNNA6TG8V2Z9,5.72,11.44
534,534,"SINGULARWOOD Vinyl Wall Planks,Self-Adhesive Vinyl Panels for Walls,Peel and Stick Easy Installation (12 pcs/18 Sq Ft/Box),Driftwood",,SINGULARWOOD,,BUILDING_AND_HARDWARE,USED_GOOD,,743039637051,1,90.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6VCFX3L1,5.64,11.28
535,535,KIPHEPI Tiffany Lamp Stained Glass Table Lamp 8X8X14 Inches Persimmon Style Living Room Bedroom Dorm Kitchen Home Decor Festival Birthday Gift,,KIPHEPI,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,90.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6BDSD7NF,5.64,11.28
536,536,"Garage Door Seals Bottom Rubber, with Aluminum Track Retainer Kit, 3-Sided Weatherproof Seal, Three Layers of Protection Available, Garage Door Bottom Seal 16 Ft, Easy to Install (Black)",,Koupopeo,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,90.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69648 | LPN: LPNNA6JKZHX8H,5.64,11.28
537,537,"2 Pack Steel Stair Stringer, 5 Steps Stair Riser, Outdoor Metal Step Stringers for 32.5 Inch Height Deck.",,THOOUM,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,90.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68867 | LPN: LPNNA644F4DF1,5.64,11.28
538,538,"PRESDE 24 Inch LED Vanity Light Bar, Modern Black Bathroom Light Fixtures Over Mirror Dimmable",,PRESDE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,90.87,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA6LSKFHW7,5.64,11.28
539,539,"10 Packs Lightweight Plastic Pallets for Basement Storage, 23.6"" x 11.8"" x 1.18"" Small Stage Platform for Garage, Attic Flooring-Blue",,XyVoltic,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,90.87,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69739 | LPN: LPNNA6R4LKLZV,5.64,11.28
540,540,"Espird 4 Lights Bathroom Vanity Light Fixtures Chrome, Bathroom Lights Over Mirror, Industrial and Farmhouse 4 Lights Wall Sconce, Polished Chrome Globe Vanity Lighting Fixtures",,Espird,,BUILDING_AND_HARDWARE,USED_GOOD,,728683134866,1,89.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6GPXSBDF,5.56,11.12
541,541,"MERINEA Hammered Glass Pendant Light for Kitchen Island, 11-Inch Modern Brushed Nickel Hanging Light Fixture for Sink, Dining Room, Hallway, Living Room",,MERINEA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,89.15,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69532 | LPN: LPNNA6XHDLJBS,5.53,11.06
542,542,"Vlaeng 304 Stainless Steel Shower Niche Insert-24 x 12"" Shower Shelf-No Tile Needed Bathroom Niche for Shower Wall-Double Shelves -Waterproof Recessed Cabinet for Bathroom Living Room Study Kitchen",,Vlaeng,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,98.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA6YSKFPF7,6.13,12.26
543,543,"FAISHILAN Modern Brushed Gold 6 Light Bathroom Light Fixtures,38 inch Vanity Lights for Bathroom with Clear Glass, Vanity Light for Mirror Kitchen Living Room Hallway Cabinet Porch",,FAISHILAN,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,97.57,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA6M9C8NL6,6.05,12.10
544,544,"IBKINXX Incubator for Hatching Eggs-24 Egg Capacity, Automatic Egg Turner, Temperature & Humidity Control, 360° Viewing for Chicken, Duck and Quail Eggs",,IBKINXX,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,96.19,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69685 | LPN: LPNNA6467NVF3,5.96,11.92
545,545,"Mysflosy Peel & Stick Floor Tile, 36-Pack 54 Sq.Ft Waterproof Vinyl Plank Flooring Self-Adhesive, Luxury Wood-Look Vinyl Planks for DIY Installation",,Mysflosy,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,96.19,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69849 | LPN: LPNNA6HPYFH7P,5.96,11.92
546,546,"KENES Matte Black Pull Out Bathroom Faucet, 8 Inch 2 Handle Widespread Bathroom Faucet 3 Hole with Pull Down Sprayer, Bathroom Sink Faucet with Pop Up Drain & Supply Lines LJ-9058A-2",,KENES,,BUILDING_AND_HARDWARE,USED_GOOD,,734914732268,1,95.02,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA68SJLM69,5.89,11.78
547,547,"VONLUCE Semi Flush Mount Ceiling Light, 18"" Drum Light Fixture with Diffused Shaped, Modern Drum Light Fixture for Bedroom Living Room Entryway Hallway, White Shade & Nickel Finish",,VONLUCE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,93.59,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69661 | LPN: LPNNA6HHGPRBG,5.80,11.60
548,548,"VONLUCE Semi Flush Mount Ceiling Light, 18"" Drum Light Fixture with Diffused Shaped, Modern Drum Light Fixture for Bedroom Living Room Entryway Hallway, White Shade & Nickel Finish",,VONLUCE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,93.59,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69661 | LPN: LPNNA6JXGRC1M,5.80,11.60
